User-ID;ISBN;Book-Rating
3923;0064407667;5
3923;0064407675;5
3923;0380789019;7
3923;0380977788;6
3923;0441304834;6
4017;006000438X;10
4017;0060915544;8
4017;0060929871;9
4017;0060930187;10
4017;0060964049;9
4017;0140042598;10
4017;0140244824;10
4017;014028009X;9
4017;0156007754;9
4017;0316096199;10
4017;0316666343;10
4017;0316899984;5
4017;0345424719;10
4017;0345443284;10
4017;0375500510;10
4017;037570504X;10
4017;0375705856;9
4017;0375707972;10
4017;0380730138;9
4017;0385265700;9
4017;038533334X;10
4017;0385486804;10
4017;0385502532;9
4017;0446310786;10
4017;0446516538;7
4017;0446677450;10
4017;0452260116;9
4017;0452280621;10
4017;0452282829;10
4017;0670892963;8
4017;0671038184;10
4017;0671510053;10
4017;067976402X;10
4017;0679781587;9
4017;068484267X;10
4017;068484477X;5
4017;1573225789;9
4157;0060392452;8
4157;0316779237;10
4157;0380727501;8
4157;0440206154;9
4197;0316969680;5
4334;0060392452;6
4334;0451137965;8
4334;0451177096;7
4385;0440221471;10
4785;006101351X;5
4785;0140293248;6
4785;0140298479;7
4785;0312291639;9
4785;0380789019;7
4896;0439064872;10
4938;006101351X;7
4938;0345313860;10
4938;0385492081;7
4938;0425115801;9
4938;042513525X;7
4938;0440220602;8
4938;0441790348;10
4938;0451156609;10
4938;0515095826;8
5385;0345370775;10
5385;0345409671;10
5476;0312278586;7
5476;0316096199;4
5476;0316666343;4
5476;0316693235;5
5476;0385504209;10
5476;0425121631;8
5476;0440225701;5
5476;0446609323;5
5476;0679439382;1
5476;0688177743;10
5476;0804108749;8
5499;0385510438;10
5499;0385511612;10
5582;014028009X;10
5582;0140293248;9
5582;0312966970;10
5582;0312976275;10
5582;0345301110;7
5582;0345409671;10
5582;0345423402;10
5582;0380789035;9
5582;0425152251;10
5582;0425178579;10
5582;0425183971;10
5582;044651652X;7
5582;0451191145;10
5582;0679720200;10
5582;0894803204;10
5582;1558744150;5
5899;0061020710;8
5899;0380789035;9
5956;0842329129;5
6073;0345427637;6
6073;0380002930;10
6073;0440211727;6
6073;0440214041;5
6073;0440226430;6
6073;0553213105;8
6073;0553273914;9
6073;0679723161;10
6073;0679735909;10
6073;067976397X;10
6073;0802130208;10
6238;0156007754;9
6238;0345361792;8
6238;0345424719;10
6238;0553377868;10
6238;0679745203;9
6238;0679751521;10
6238;0804115613;9
6242;006000438X;6
6242;0060934417;7
6242;0060958022;6
6242;0060987103;7
6242;0140293248;5
6242;0142001430;7
6242;0312195516;7
6242;0312243022;8
6242;0312282990;6
6242;0312291639;5
6242;0375705856;5
6242;0375707972;8
6242;0375726403;7
6242;038542017X;7
6242;039592720X;5
6242;0446670251;5
6242;0452264464;5
6242;0679746048;5
6242;0679751521;5
6242;067976402X;8
6242;068484267X;8
6242;068484477X;8
6242;0749397543;3
6242;0871136791;8
6242;1573225789;7
6242;1573229326;6
6251;0060392452;10
6251;0061009059;7
6251;0140067477;10
6251;0312966091;9
6251;0312980140;7
6251;0316569321;8
6251;0345392825;8
6251;0375504613;7
6251;0375725784;4
6251;0375727345;6
6251;0380789035;7
6251;0380813815;10
6251;0385484518;7
6251;039480001X;10
6251;0394820371;10
6251;0439136350;10
6251;0439139597;10
6251;043935806X;9
6251;0440206154;7
6251;0440222656;7
6251;0440224675;6
6251;0440487617;10
6251;0440498058;10
6251;0440998050;10
6251;0441003257;10
6251;0446532231;10
6251;0553560247;7
6251;0609610597;3
6251;0670894605;8
6251;0679731148;7
6251;067976402X;8
6251;068484267X;8
6251;0786817070;8
6251;0786885688;8
6251;1400032717;10
6280;0151008116;9
6280;0553278223;9
6323;0345313860;6
6323;0380710218;3
6323;0380717018;1
6323;0385424728;6
6323;0440211263;9
6323;0440213525;6
6323;0446601241;8
6323;0446667900;7
6323;0553284789;6
6323;0671011375;6
6532;0552124753;7
6532;0552128481;9
6532;0552131059;7
6532;0552131067;10
6532;0552131075;7
6532;0552137030;10
6532;0812550706;9
6537;0316284955;8
6537;0385722206;6
6537;0446516538;4
6537;0446672211;8
6537;0670865796;8
6537;0684853507;7
6543;0060987103;10
6543;0061009059;8
6543;0061020710;6
6543;014025448X;8
6543;0142001740;9
6543;0312306326;6
6543;0312979096;7
6543;0312980140;8
6543;0345342968;8
6543;0345436911;8
6543;0345445848;7
6543;0380813815;10
6543;0380978415;8
6543;038548951X;10
6543;0385721420;7
6543;0385722206;6
6543;0425192725;8
6543;0440212561;8
6543;0446605484;10
6543;0446610038;9
6543;0553274503;8
6543;0670030643;7
6543;067976397X;7
6543;0743235150;8
6543;0749395990;8
6543;0767905385;7
6543;0805062971;8
6543;1400031346;6
6543;1400031354;7
6543;1400031362;8
6543;1573225789;9
6563;0060199652;8
6563;0060915544;9
6563;0060987103;8
6563;0060987529;8
6563;0061097101;10
6563;0312278586;7
6563;0375412530;6
6563;0385335830;7
6563;0385484518;10
6563;0439139600;9
6563;043935806X;10
6563;0440211727;10
6563;0440213525;9
6563;0440224594;9
6563;0440226430;9
6563;0446613266;9
6563;0446675059;8
6563;0552998001;8
6563;059035342X;8
6563;0670032379;9
6563;0671021001;2
6563;0671693816;7
6563;0679751602;9
6563;0684872153;1
6563;0743418174;9
6563;0767900383;3
6563;0786868716;10
6563;0786881852;8
6563;0812967240;7
6563;1400031346;8
6575;006000438X;9
6575;0060502258;8
6575;0060928336;8
6575;0060929790;8
6575;0060934417;9
6575;0060987103;9
6575;014028009X;4
6575;0140293248;8
6575;014029628X;7
6575;0140298479;6
6575;0141000198;4
6575;0142001740;8
6575;0156007754;8
6575;0312195516;8
6575;0312243022;7
6575;0312265867;9
6575;0312282990;9
6575;0312966970;9
6575;0312980140;9
6575;0312986343;5
6575;0312990456;9
6575;0316776963;8
6575;0316777722;9
6575;0316779423;5
6575;0345366239;9
6575;034536676X;7
6575;0345391802;8
6575;0345413350;5
6575;0345416260;8
6575;0373250126;5
6575;0375502238;7
6575;0375705856;8
6575;0375706771;7
6575;0375725784;7
6575;0375760911;7
6575;0380002930;4
6575;0380977788;9
6575;038533334X;4
6575;0385335482;5
6575;0385484518;6
6575;0385720106;7
6575;0385722206;9
6575;0446527785;1
6575;0446604666;7
6575;0446606812;2
6575;0446672211;8
6575;0451163966;8
6575;0452282152;6
6575;0553279912;7
6575;0609804138;8
6575;0671001795;9
6575;0679429220;6
6575;0679731148;7
6575;0679745203;8
6575;0679746048;9
6575;0679751602;9
6575;067976402X;7
6575;0679781587;9
6575;068484267X;9
6575;0743227441;7
6575;080410526X;5
6575;0804106304;9
6575;080410753X;8
6575;0804111359;2
6575;0811801802;9
6575;0811802981;9
6575;0877017883;9
6575;0894808249;6
6575;1400031346;9
6575;1400031354;9
6575;1400034779;9
6575;1573229725;8
6611;0345369947;10
6611;0345404319;10
6611;0842329129;9
6611;0842329218;9
6772;0060173289;7
6772;0440206154;8
6772;0446605239;5
6772;0553279378;6
6772;0684872153;8
6772;0804105820;7
7082;0061009059;8
7082;0140067477;8
7082;0312966091;8
7082;0312966970;5
7082;0440217563;5
7082;044022425X;5
7082;0671001795;8
7082;0684833395;9
7105;0142001740;7
7105;0330367358;4
7105;0552998001;10
7105;0552998486;10
7105;0971880107;6
7125;0060096195;8
7125;0060930535;8
7125;0140293248;6
7125;0156028778;2
7125;0375727345;7
7125;0375760911;9
7125;038079487X;7
7125;0440241162;8
7125;0671028375;9
7125;0743418174;8
7125;0767907817;8
7125;0786868716;10
7125;1400031354;10
7134;0312195516;9
7134;1400034779;7
7158;0142000205;9
7158;0316168688;8
7158;0316693235;5
7158;0375502238;4
7158;0440226104;7
7158;0446520802;10
7158;0446605239;10
7158;0446605484;8
7158;0446608955;9
7158;0446610399;9
7158;0446611085;8
7158;0446672211;8
7158;0553582747;8
7158;0671038184;8
7158;0671510053;9
7158;074343627X;1
7158;155874262X;7
7210;0316788228;3
7210;0441172717;8
7210;0671617028;9
7283;0060934417;10
7283;0060987103;9
7283;0312278586;9
7283;0330367358;10
7283;0345380371;8
7283;0345441036;8
7283;0375707972;10
7283;0385504209;9
7283;0385722206;10
7283;044023722X;10
7283;0671004107;8
7283;0743418174;8
7286;0345342968;10
7286;0399501487;10
7286;089480829X;7
7346;0060096195;8
7346;0060987103;7
7346;0064471047;9
7346;0064472272;6
7346;0140254544;8
7346;014029628X;8
7346;0140430725;10
7346;0312201656;8
7346;0312265867;6
7346;0312924585;9
7346;0312966970;8
7346;0312976275;7
7346;0312980140;8
7346;0316096199;8
7346;0345348036;8
7346;0345361792;9
7346;0345370775;8
7346;0345380371;9
7346;0345391055;7
7346;0345445848;6
7346;0375726403;8
7346;0380778556;9
7346;0380977788;9
7346;0385335881;8
7346;0385479565;8
7346;0385730586;7
7346;0399145087;7
7346;0399147195;8
7346;0413537900;7
7346;0425147622;8
7346;0425154092;8
7346;043936213X;9
7346;0440221471;9
7346;0440225701;10
7346;0440234743;9
7346;0440236673;8
7346;0440241073;8
7346;0440940001;9
7346;0446359866;7
7346;0446365386;8
7346;0449003787;8
7346;0449219364;8
7346;0449219461;7
7346;0451188454;8
7346;0451526341;8
7346;0553284789;6
7346;0553560247;8
7346;0590353403;10
7346;0609804138;7
7346;0670892963;7
7346;0671001795;8
7346;0671250671;8
7346;0671617028;8
7346;0671867172;9
7346;0671880187;7
7346;0684872153;7
7346;0743227441;9
7346;0786868716;7
7346;0802139256;8
7346;0804106304;9
7346;080410753X;8
7346;1558531025;9
7346;155874262X;7
7346;1559029838;8
7841;0060987103;9
7841;0316769487;7
7841;0385486804;9
7841;0446310786;5
7841;0451163966;9
7841;0553274295;9
7841;0679734775;9
7864;0345361792;7
7864;0345424719;5
7864;0449221482;5
7915;0061009059;8
7915;015100692X;5
7915;0156028778;6
7915;0312195516;10
7915;0312966091;8
7915;0312976275;10
7915;0312980140;10
7915;0375706771;8
7915;0385504209;10
7915;042511774X;8
7915;0440212561;9
7915;0440215625;10
7915;044022103X;7
7915;0440226430;7
7915;0452282152;9
7915;0553272535;8
7915;0609804138;3
7915;0679745203;5
7915;0786868716;10
7958;014100018X;9
7958;0375504613;9
7958;0385730586;8
7958;0684801523;8
7958;0804106304;10
7958;080410753X;9
7958;080411109X;9
7958;0804114986;10
8019;002542730X;9
8019;0440220602;7
8019;0553250426;9
8019;0670844527;10
8066;0060502258;9
8066;014100018X;8
8066;0142001740;10
8066;0156027321;9
8066;0312243022;9
8066;038548951X;8
8066;044023722X;7
8066;0446672211;7
8066;0671880314;8
8066;0679734775;7
8066;0743418174;8
8066;0767900383;8
8066;076790382X;4
8066;0767905385;7
8066;0871136791;7
8066;1573225517;7
8067;0060096195;10
8067;0061009059;10
8067;014028009X;5
8067;0312265859;10
8067;0312306326;7
8067;0312966970;10
8067;0312971346;10
8067;0312980140;10
8067;0312980159;10
8067;0312983271;10
8067;031298328X;10
8067;0375760911;10
8067;0385335830;9
8067;0385472951;10
8067;042518630X;2
8067;0440241162;10
8067;0446606812;8
8067;0446610542;9
8067;055357258X;10
8067;0671001795;10
8167;0345348036;7
8234;0312980159;8
8234;0316601950;8
8234;0316693251;10
8234;0380718332;9
8234;0380718340;10
8234;044651652X;5
8234;0671004573;10
8234;0671793489;10
8234;0804115613;7
8245;0060199652;6
8245;0142001430;9
8245;0156027321;9
8245;0156528207;8
8245;0312195516;9
8245;0312974256;8
8245;0316777722;8
8245;0316969443;7
8245;0345366239;7
8245;0345416260;8
8245;0385722206;7
8245;039592720X;8
8245;0439064872;8
8245;0440122090;9
8245;044021145X;9
8245;0440215625;7
8245;0440224764;8
8245;0446603716;8
8245;0446606324;9
8245;0452282152;10
8245;0452282829;6
8245;0452284449;9
8245;051511779X;7
8245;0515131229;8
8245;0553268880;9
8245;0609804138;9
8245;0671038184;8
8245;0671708635;8
8245;0684874350;8
8245;0688170528;8
8245;0688177743;9
8245;0812967240;7
8245;140003065X;9
8253;0060391626;9
8253;0060915544;9
8253;0060928336;10
8253;0060929790;7
8253;0060929871;10
8253;0060930535;10
8253;0060977493;8
8253;014023313X;10
8253;0312201656;10
8253;0316569321;10
8253;0316601950;9
8253;0316666343;10
8253;034536676X;10
8253;0345436911;8
8253;0375703764;10
8253;0375703861;8
8253;0375726403;7
8253;0380977788;10
8253;0385490445;8
8253;038572179X;10
8253;039592720X;10
8253;0425152251;10
8253;044021145X;9
8253;0441172717;9
8253;0446310786;10
8253;0446520802;10
8253;0446531332;10
8253;0449212602;10
8253;0590353403;8
8253;0671021001;10
8253;0671867113;10
8253;067976402X;10
8253;0679781587;10
8253;080411109X;9
8284;0061015725;7
8284;031298328X;10
8362;0060173289;8
8362;0375703063;8
8362;0440224624;9
8362;0452282829;8
8362;0671793489;7
8362;080410753X;9
8454;006000438X;8
8454;0060977493;8
8454;0060987103;10
8454;0060987529;9
8454;0060987561;6
8454;0140293248;7
8454;0140298479;8
8454;0142000205;7
8454;0142001740;9
8454;0142001805;8
8454;0156005891;8
8454;0156027321;9
8454;0316569321;6
8454;0316601950;9
8454;0316780375;8
8454;0316781266;8
8454;0375412824;6
8454;0375703861;7
8454;0385720106;6
8454;038572179X;8
8454;0449911519;10
8454;0452269571;10
8454;0679731148;10
8454;0679781587;10
8454;0743418174;8
8454;0767905180;8
8454;0805063897;9
8454;1400032717;10
8529;0140293248;6
8529;0439064864;10
8529;0679429220;9
8681;0060248025;9
8681;0142001740;9
8681;0312195516;8
8681;0316779237;9
8681;0345350499;7
8681;0375703764;10
8681;0375756981;7
8681;0385490445;10
8681;0393319296;8
8681;0525947647;10
8681;0553572997;7
8681;0590353403;8
8681;0618002219;8
8681;0679745203;8
8681;1573225517;10
8734;0312195516;9
8734;0385504209;9
8734;0449212602;9
8734;0452282195;7
8734;0689817851;8
8734;0767905385;7
8734;0894805770;7
8734;089480829X;8
8782;0312306326;9
8782;0312986343;9
8782;0786868716;9
8782;0786881852;7
8872;0316569321;5
8872;0446607657;8
8872;0446611085;9
8872;0446612790;8
8872;0451188454;7
8936;0380717018;7
8936;0380718332;9
8936;0380718340;9
8936;0425147622;9
8936;0451188462;9
8936;0670868361;9
8937;0142001805;7
8937;0316168688;10
8937;0316780375;6
8937;0345439104;10
8937;0671510053;10
8937;068484267X;10
8937;0812570944;7
8971;0553562738;10
9177;0061015725;8
9177;0345391055;8
9177;0446364193;7
9177;0552137030;9
9227;0345417623;7
9227;0440236673;9
9417;0380977788;10
9417;0446310786;7
9417;0446610038;7
9417;0671670689;5
9613;0373483503;8
9613;0439136350;7
9613;0441000916;7
9613;0441002935;6
9613;0441004520;6
9613;0441304834;7
9747;0312278586;8
9747;0446531332;10
9747;0446608955;10
9747;0515131229;10
9747;0553279912;10
9747;059035342X;10
9856;0140042598;3
9856;0345353145;6
9856;0345361792;10
9856;0345384350;5
9856;0425115801;7
9856;0439136369;10
9856;0440224764;7
9856;0553582755;9
9856;0679751602;6
9856;0679781587;10
9856;1559029838;8
9908;0439136369;10
9908;0439139600;10
9908;043935806X;7
9908;0451524934;6
9908;059035342X;10
9908;0842329218;9
10030;002542730X;7
10030;0671004549;10
10030;0671004573;10
10030;0671867172;10
10030;155874262X;10
10067;0749397543;5
10118;0385484518;10
10118;0671027360;10
10118;0786868716;10
10118;1878424319;10
10199;0099771519;10
10199;0142001430;9
10199;0156027321;10
10199;0316666343;7
10199;0452282152;10
10199;0452283205;8
10199;0552998486;9
10314;0060976845;9
10314;014023313X;5
10314;0142000205;6
10314;0312195516;9
10314;0312979096;6
10314;0316601950;8
10314;0316776963;7
10314;0375700757;6
10314;0375702709;7
10314;0375727132;6
10314;0380730138;5
10314;0385265700;6
10314;038572179X;7
10314;0446310786;9
10314;0553572997;8
10314;068484477X;7
10314;0743227441;9
10314;0743418174;9
10314;0786867647;9
10314;1558744150;6
10314;1573225789;8
10314;1573229326;7
10354;0064400557;10
10354;0345314255;8
10354;0394820371;8
10354;0451169522;9
10354;0451184963;7
10447;0060915544;9
10447;0060916508;7
10447;0060928336;9
10447;0060976845;8
10447;0060987529;9
10447;014025448X;9
10447;0140254544;9
10447;0156028778;7
10447;0316789089;3
10447;0345465083;10
10447;0375700757;9
10447;0375703055;6
10447;038079487X;7
10447;0385505833;7
10447;0449212602;9
10447;0451203895;5
10447;0452282152;7
10447;0452284449;9
10447;0670032379;8
10447;0671041789;7
10447;068484477X;9
10447;0743237188;3
10447;0743412028;4
10447;0786868716;7
10447;0894808249;7
10447;155874262X;6
10560;006000438X;8
10560;0312195516;9
10560;0316666343;8
10560;0345384466;8
10560;0345423402;9
10560;0375760911;10
10560;038548951X;9
10560;0385504209;10
10560;0439064872;10
10560;0439136369;10
10560;0439139600;9
10560;043935806X;10
10560;0452284449;8
10560;059035342X;10
10560;0671027360;8
10560;0743418174;8
10560;0767905385;8
10819;0440498058;9
10819;0553262505;7
10819;1558531025;7
11120;0671880187;8
11224;0061009059;7
11224;0316666343;9
11224;0316781142;5
11224;0385424728;7
11224;0385504209;9
11224;0425169863;5
11224;0440220602;7
11224;0440224764;7
11224;0440234743;6
11224;0452260116;2
11224;067088300X;6
11224;0670892963;8
11224;0679444815;5
11224;0971880107;1
11224;155874262X;8
11245;0345413903;6
11245;0440236673;7
11245;0440241537;9
11245;0446605409;7
11245;0446611212;7
11245;0446667900;6
11245;0671004530;8
11245;0671004549;9
11245;0671004573;8
11245;0671758896;8
11245;0671867113;10
11245;0671867156;8
11400;0060958022;10
11400;0151008116;6
11400;0312195516;7
11400;0316789089;7
11400;0375506039;8
11400;0440222656;6
11400;0446606324;8
11400;0743418174;8
11400;0786868716;9
11601;0060915544;10
11601;0060938455;10
11601;0316777722;4
11601;0375703063;10
11601;0446310786;10
11601;0671250671;10
11601;0671888587;9
11601;1573225789;10
11629;0312990456;10
11629;0380728133;3
11629;038542017X;7
11629;0451166892;8
11629;0671744216;8
11657;0060987561;5
11657;0345392825;4
11657;0441569595;7
11657;0553574574;6
11657;0804106304;7
11676;002542730X;6
11676;006000438X;6
11676;006016848X;9
11676;0060199652;10
11676;0060391626;10
11676;0060502258;8
11676;0060922532;8
11676;0060929790;8
11676;006092988X;9
11676;0060938455;10
11676;0060958022;3
11676;0060964049;4
11676;0060987103;9
11676;0060987529;8
11676;0060987561;9
11676;006099486X;10
11676;0061009059;8
11676;006101351X;8
11676;0061015725;6
11676;0062502182;10
11676;0064400557;9
11676;0064407667;3
11676;0064407675;10
11676;0064471101;10
11676;0064472272;10
11676;0066214122;9
11676;0070212570;7
11676;0099747200;6
11676;0140042598;10
11676;0140067477;8
11676;0140143505;10
11676;014023313X;6
11676;014025448X;10
11676;0140254544;8
11676;014028009X;8
11676;0140293248;5
11676;014029628X;7
11676;0140298479;3
11676;014038572X;8
11676;014100018X;10
11676;0142000205;8
11676;0142002267;8
11676;0142004235;10
11676;0151008116;6
11676;0156007754;9
11676;0156027321;6
11676;0312195516;10
11676;0312243022;7
11676;0312263120;8
11676;0312265859;10
11676;0312265867;8
11676;0312274920;7
11676;0312278586;6
11676;0312282990;8
11676;0312291639;9
11676;0312305060;9
11676;031242227X;7
11676;0312966091;8
11676;0312966970;7
11676;0312974256;8
11676;0312976275;7
11676;0312980159;5
11676;0312983298;5
11676;0312983824;7
11676;0312983867;4
11676;0312986343;8
11676;0312995423;7
11676;0316096199;10
11676;0316168688;9
11676;0316168815;1
11676;0316569321;10
11676;0316602906;3
11676;0316603287;8
11676;0316666009;8
11676;0316666343;5
11676;0316693006;10
11676;0316693200;7
11676;0316693235;5
11676;0316693251;10
11676;0316776963;8
11676;0316777722;10
11676;0316780375;7
11676;0316781142;9
11676;0316781266;5
11676;0316782505;8
11676;0316789089;8
11676;0316969443;7
11676;0330367358;7
11676;0345313860;8
11676;0345337662;6
11676;0345361792;10
11676;034536676X;10
11676;0345370775;8
11676;0345370805;4
11676;0345378482;7
11676;0345378490;9
11676;0345384369;6
11676;0345384466;9
11676;034538475X;6
11676;0345391055;9
11676;034540288X;10
11676;0345413873;5
11676;0345413881;10
11676;034541389X;6
11676;0345417623;10
11676;0345435168;3
11676;0345438329;6
11676;0345444884;9
11676;0345445848;6
11676;0345459202;8
11676;0345465083;7
11676;0373218192;8
11676;0373218397;8
11676;0373483503;10
11676;0374129983;5
11676;0374199698;9
11676;0375400117;9
11676;0375412530;4
11676;0375412824;9
11676;0375502238;7
11676;0375504397;3
11676;0375504613;9
11676;0375702709;7
11676;0375703055;7
11676;0375706771;6
11676;0375707972;9
11676;0375726403;7
11676;0375727132;8
11676;0375727345;7
11676;0375756981;4
11676;0375758992;10
11676;0375760911;6
11676;0380002930;5
11676;0380018179;6
11676;0380710218;8
11676;0380717018;5
11676;0380718332;9
11676;0380718340;10
11676;0380727501;7
11676;0380731851;6
11676;0380789019;7
11676;038079487X;10
11676;0380813815;5
11676;0385199570;8
11676;0385265700;7
11676;0385335482;10
11676;0385335830;8
11676;0385335881;8
11676;0385336179;7
11676;038542017X;8
11676;0385424736;8
11676;0385472951;10
11676;0385474016;10
11676;0385479565;10
11676;0385482388;9
